id	name
22348	HÃ©ctor JimÃ©nez
39920	Mike Pyeatt
34602	Tammy Smith
29749	Wang Shuang Bao
15112	Pee Wee Love
1532	Judy Garland
8155	Kevin Pollak
11250	Douglas Warhit
6024	Sam Firstenberg
28987	Daisy Gough
27693	Allen Midgette
35604	Sigurd Tor
45099	Christian J. Frank
15812	Mac Arthur Nelson
6575	Andrei Tarkovsky
30970	Mary Kay Bergman
20308	Hugh Burden
40182	Judy Nazemetz
30552	Philippe Dormoy
27382	BjÃ¸rn Floberg
20504	Maggie Grace
2447	Kaitlin Cullum
34658	Noboru Ishiguro
27808	Doroteya Toncheva
31849	Paul Bildt
18525	Ray Iannicelli
13438	Gail Cronauer
30672	Lucy Hornak
40174	Ethel La Blanche
38846	Cynthia Daniel
14847	Ezra Miller
4400	William Fawcett
28953	FrÃ©dÃ©rique Cerbonnet
21947	Justin Guarini
3158	Johnny Goudie
6086	Larry Drake
40365	Junior Brown
42769	Dane Morris
46901	Yang Kuei-Mei
20690	Kriss Dosanjh
592	James McEachin
29086	Angie Cepeda
2758	Lesley Ann Warren
1324	Anthony Heald
46985	Howard Ashman
758	Ludacris
33176	Clint Mansell
6799	Lillian Roth
25832	George Marlo
12273	Forrest Taylor
25338	Veronica Lake
42275	Jane Merrow
39046	Ofelia Medina
4141	Edward Connelly
42118	Lance E. Nichols
9373	Duane Jones
40227	James C. Morton
29769	Filip Tegstedt
20833	Boris MiholjeviÄ‡
45798	Paul Napier
28002	Eric Maturin
14418	Mario Montez
26273	F. William Parker
40118	Victor Borge
10126	Jesse Ventura
26631	Robert Longo
24608	John Capodice
7197	Adrian Grenier
19579	Masami Hasegawa
13614	Lisa Thomas
39678	Penelope Dudley Ward
14275	George Barraud
9445	Jean Marais
45592	Alex Veadov
15635	Mohan Lal
11739	JosÃ© Luis de Vilallonga
34782	Lu Ying Lang
35359	Louise Dunn
12975	Jonathan Jackson
15462	E. Vivian Reynolds
13538	Julie Stevens
24827	Viyada Umarin
22790	Akira Yamauchi
40693	John Cossar
16070	Erin Hill
25937	Juano HernÃ¡ndez
20354	Rose Sarkisyan
7045	Michael Jenn
17740	Pavel Volkov
45456	John Seru
22732	Nick Hamm
15811	Robert W. Page
443	Allison Miller
31778	Michael Anderson Jr.
8728	Robert Holmes
46833	Kristoffer Anders
26940	Zeus
16081	Jeanne Cheirel
28331	Suzanne DelvÃ©
22139	Robert Ivers
17095	Dani
41425	Isabelle CarrÃ©
22131	Jim Antonio
46904	Yohana Cobo
35252	EijirÅ TÅno
31398	Toby Sedgwick
5457	Adam Wylie
5458	Bebe Neuwirth
5661	Aaron Galloway
16922	Jean-Pierre Bardos
25167	Peggy Lipton
38580	Micheline LanctÃ´t
38860	Isabelle Mejias
2209	Emmanuel Salinger
34914	Victor NuÃ±ez
11408	Prabhu Arora
25269	Milorad JovanoviÄ‡
9467	Adele Givens
20803	Mircea Monroe
38599	Jamaluddin Kadir
30079	Freddy Martin
8494	Tim Holt
5947	Chris Klein
13645	Anita Harris
12652	Amssatou MaÃ¯ga
36085	Jiro Tamiya
12154	Gerald Ford
8107	David Ngoombujarra
31528	Duncan Fraser
39363	Michael Mulcaster
8465	Beulah Bondi
35510	Marielle Jaffe
4199	Carl Weathers
29579	Edwin Richfield
26057	Julian Madison
15204	Antwon Tanner
28666	Joseph Mazurk
29915	[[Tareque Masud]]
18555	John Cason
8929	Jennifer Banko
4041	Tom Shadyac
47417	Chick Morrison
32158	Marie-Claire Olivia
47698	Ewa Dalkowska
29312	Jonathan Ward
9329	Mel Smith
7315	Roy Hargrave
15414	Todd Voltz
14698	Guy Le Feuvre
30160	L.L. Ginter
20368	Audrey Ferris
17561	Dorian Gregory
6756	Krista Allen
1624	Alfred J. Goulding
40933	Larry Chance
21153	Stefanie Scott
47955	Martin Faust
43063	William Peter Blatty
44215	Helen Armstrong
2945	Liz Smith
6348	Maggie Cooper
38627	Boguslaw Kierc
2476	Kal Penn
33293	Flip Mark
40144	David Keir
2738	Giuliana Carnescecchi
42643	Lila LaPon
27724	Hubert KoundÃ©
6599	Sheryl Lee
43735	Sally James
14831	John Doman
11622	Joe Dorsey
44408	Marni Nixon
36569	Rajendranath Zutshi
6130	Myra Nakia Christophe
21548	Leslie Hope
36338	Max GrodÃ©nchik
22385	Gilbert P. Hamilton
5260	Jemma Powell
45482	Kishi Keiko
26773	Luisa Della Noce
24765	Jan VlasÃ¡k
46191	Ben Stiller<br />
28384	FranÃ§ois Dyrek
2129	Jackie Russell
3076	Mathieu Kassovitz
3551	Larry Storch
27093	Alexander Calvert
37559	R. L. Ryan
9064	Angelina Assereto
22303	Dustin Waln
13574	David Boyce
34746	Nicole Randall Johnson
12009	Marc Anthony
47828	Daniil Netrebin
6722	Dulcie Gray
15239	Ward McAllister
39014	Alex March
27042	Raj Kiran
41206	Joe Devlin
42316	Charles B. Griffith
396	Steve Kahan
17038	Cai Cande
28322	Henri Cogan
22136	Roland Got
24477	Sunny CHAN Kam Hung
10189	Miriam Smith
7810	Elle Fanning
39928	Catherine Finn
18517	Sam Montesano
12429	Roland Drew
18164	Dhobi Oparei
4125	Caitlin Hale
15482	Jan Nowicki
36106	Annielo Mele
47297	Arlene Harris
34909	Paul Burton
12617	Joel Fluellen
16747	Rajan Khosa
39867	Susie Trinh
10272	Randal Kleiser
844	Logan Lerman
38438	Hubert Woodward
47584	Gio PetrÃ©
31564	Richard Fitzpatrick
23454	Michael St. Gerard
16411	Ade Sapara
4193	Albert Whelan
5383	David Paetkau
15001	Reginald Ballard
22603	Harry Brogan
35746	Helen Kleeb
2839	Kelly Jo Minter
19150	Michael Shillo
31821	Andrew Wilde
10768	Kevin Patrick Walls
4707	Nazr-ul-Islam
5586	Betta St. John
25354	Peter Friedman
16647	Audrey Chapman
26975	Safi Faye
726	Noah Huntley
67	George Brent
38303	Philippe de Broca<br>[[Jean-Paul Rappeneau]]
41156	Johnny Rotten
45065	Henri Marteau
42027	Keong Sim
22741	Katsumi Tezuka
10210	TotÃ²
39532	Eddie Shubert
30259	Richard Ney
28420	Rudolf Wendbladh
27453	Bryan Leung
35438	Jianna Ballard
12513	Ronnie Corbett
24887	Erica Durance
37890	Robbie Lee
37642	Conan O'Brien
17034	Chen Chien-wen
4746	Dean Stockwell
5482	VojtÄ›ch JasnÃ½
41694	Mina Anwar
13982	Jill Krop
44004	Floria Sigismondi
1479	Ed Nelson
12983	Peter Scolari
11204	'''Zhivorad Mitrovik'''
10444	America Olivo
44458	Harry Johnson
43183	Catherine McLeod
22166	William Sachs
7811	Ryan Stiles
36522	Tony Friedkin
41070	Ben Murphy
30201	Jean-FranÃ§ois Richet
39009	Valentina Vargas
15147	Mr. T
13794	Jill Esmond
17618	Charles T. Kanganis
2949	Tahar Rahim
23250	Chuck Jones
16211	Marian Marsh
18785	C. Norman Hammond
28684	Jennifer Trier
40292	Carlo Tamberlani
27085	Aaron Johnson
28606	Jamie Gertz
26013	Vladimir Kulich
21032	John Benjamin Hickey
35513	Shenae Grimes
12786	Ignazio Lupi
10269	Greg Cohen
41618	Pascal Lambertini
39603	Conrad Yama
23510	Paul Stephen Rudd
35064	Ana Esmeralda
44355	Antonio Aguilar
30140	Jane Spidell
6943	Katharine Blake
31583	Jenny Bicks
20977	Jo D. Jonz
9068	Christopher Murney
7363	Neil Peart
32173	Tommy Duggan
36130	Lane Garrison
25094	Henning Carlsen
16642	Milla Davenport
16558	Nelson Tynes
9254	Denise Darcel
473	Stefania Sandrelli
30141	Bob Bainborough
36573	Ashton Holmes
14643	Jacques Denis
12867	Liz Vassey
36784	Jennifer Lawn
25983	Jacques Fieschi
41239	Chicago Catz
27487	Alan Hopgood
21120	Iris Acker
29261	Sophie Auster
4605	Tory Kittles
19892	Rosalba Neri
43265	Fay McKenzie
42991	Keisha Castle-Hughes
31783	Beata Tyszkiewicz
26349	Juan Diego
34609	Ernest Whitman
20233	Janet Ward
15164	Greg Cipes
4785	David Arquette
10000	PlÃ¡cido Domingo
20998	Miguel Ãngel Fuentes
17001	Maria Carmi
12996	Courtney Gains
27263	Scott Elliott
18454	Teruyuki Kagawa
41037	Scott Brunt
8933	Marcel Marceau
8694	Gary Lee Davis
5430	Antonia San Juan
706	Betty Thomas
3475	Wolf Harnisch
33409	Hiroki Doi
39006	Sergio Castellitto
44042	Joanna JÄ™dryka
25056	Bruce Belfrage
6879	Joan Marsh
44576	ShÃ´tarÃ´ Hanayagi
43607	Erik Von Detten
32172	Milos Kirek
22795	[[Kazuki Omori]]
15366	Jay Tavare
1311	FranÃ§ois Ozon
43406	Nils ArÃ©hn
45202	Don "Magic" Juan
33221	Steven R. McQueen
40259	Henri de Maublanc
13040	Michael Balfour
41545	Mina Gombell
41241	Grace Darmond
47941	Gianni Ridolfi
36956	Philip M. Thomas
38544	Brian Murray
30523	Yuri Lowenthal
26660	George Ratliff
21553	Richard D'Alessandro
4915	Gordon Tootoosis
26082	Adlyn Ross
47444	Jennifer Klekas
47220	Lolita Sevilla
42129	Robert Starr
1937	Kay Medford
20925	Jason McLeod
21257	Robert Asher
24927	Redman
9616	Andrea Eckert
41320	Jessica Lowndes
2600	Max Reinhardt
4269	Bob Yerkes
31850	Heinrich Gretler
24044	Michael Pitt
36622	Samantha McLeod
4226	Connie Sawyer
674	Paul Popplewell
46836	Hilton Edwards
26323	Manuela Simon
43959	JosÃ© Quintero
33615	Carmine Foresta
38332	Charles Fawcett
45729	''See Cast''
21951	Greg Siff
43102	Sarah Lee
42980	Urs Althaus
29224	Michael Rubenfeld
19799	Daniel Butler
29131	Daniel Mesguich
34421	Richard Brestoff<br>
30221	Luis Tosar
1620	R.D. Robb
18016	Tony Ganios
35897	Kate Luyben
2163	Julie Hagerty
43567	Joaquim Pedro de Andrade
9849	Frank Inn
25763	Diane Kruger
648	Naomi Watts
44090	Royal Canadian Navy
25819	Beryl Reid
7934	JosÃ© MarÃ­a ForquÃ©
12371	Patrick Reynolds
33485	Timothy Linh Bui
25070	Chojuro Kawarazaki
14410	Jeff Blyth
44612	Stellan Rye
33575	Joel Polinsky
30630	John Young
26761	Ippei Sohma
46233	Wim van den Brink
22456	Leonard Stern
25321	Maggie Ma
20686	Lillian Leighton
19761	Salvador Garcini
16108	Sally Brown
20153	Jeanine Thierault
29452	Hannah Gordon
2530	Vanessa Redgrave
46484	Jane Pierson
30954	ZoÃ« Tamerlis Lund
19407	Pedro Porcel
1019	Tom Wilkinson
5075	Gusti Kreissl
9439	Ben Daniels
22308	Minnie Rayner
41479	Sheila Terry
22186	Mark Lee
13022	Michael Emil
10309	Rick Gonzalez
40555	VÃ¡clav Kyzlink
11052	Jesse Birdsall
39448	Lou Gossett
20858	Ramanjit Kaur
6928	Tom Brown
7329	Lauren Bacall
43367	Charles Q. Murphy
34572	Masako
10048	Carol Lynley
5292	Jonathan Coy
23181	Jimmie Vaughan
14370	Armando Riesco
41426	Daniel Russo
46497	Giulia Steigerwalt
1549	Nicole Fosse
38378	Nacho CerdÃ 
37237	Ralph Cosham
12667	Arch Oboler
39190	Art Lafleur
17033	Huang Chiung-yao
11173	Kyle MacLachlan
29524	Prosenjit Sarkar
38437	John Kelt
17548	Jean-Claude Dreyfus
28214	Richard Roxburgh
16285	Don Keith Opper
32822	Dustin Ingram
23789	Phil Burns
16897	Herman Brix
41228	David Wilmot
13029	Joe Price
43587	Billy and Bobby Mauch
9730	Walter Chiari
39159	Kelly Reno
3150	Jane Bryan
33560	Talulah Riley
2260	Henri Morelle
12338	Carlos GonzÃ¡lez
39564	Forrest Stanley
30029	Russ Banham
13906	Nat King Cole
9293	Debi Mazar
45755	Salif Ouedraogo
9738	Nora Ricci
38333	Liu Chia-Liang
45984	Danny Scholl
8386	James Cruze
5928	P. R. Scammon
45818	Michael Dotson
35697	Ann Weldon
37031	Willy Fritsch
47821	Aleksandr Kalyagin
27340	[[Barbet Schroeder]]
20779	James Kirk
27195	Tom Kurlander
45955	Julia Schultz
35082	Myriam Boyer
31555	Tom Coventry
41256	Sarah Kernochan
29454	Clive Russell
46607	Myim Rose
25074	Tsurozo Nakamura
33443	Scott Colomby
21671	Alan MacNaughtan
17600	Garrett Wang
39275	John Van Ness Philip
13296	Jerry Paris
33740	Anne-Marie Martin
23837	Jo Ross
20228	Russell Hardie
19727	Paulo CÃ©sar PerÃ©io
9173	Christopher Nolan
4254	Maddie Corman
37023	Joe Manganiello
33155	Mylee Andreason
8293	Mustapha Rachidi
42034	Helmut KÃ¤utner
19823	Ernie Fosselius
13790	Seyna Seyn
39124	Titus Napolean
40800	FrÃ©dÃ©ric de Pasquale
20459	Antonia Westphal
22001	Asa VasÃ¡tkovÃ¡
19273	Bonnie Burroughs
13268	Otis Sistrunk
31178	Mona Maris
4238	Elliott Dexter
30336	Lucia Rijker
29034	Gea Linchi
8538	J. T. Walsh
32813	Sprague Grayden
35972	June Gable
2572	Dorothy Lamour<br />Arturo de CÃ³rdova<br />
22873	Marco Perrin
7829	HÃ©ctor Babenco
15557	Georges DescriÃ¨res
25199	Martin Luther King
40354	Jenny Gabrielle
33150	Michele Soavi
37555	BontarÅ Miyake
47953	Hally Chester
11722	Steven Waddington
24992	Kay Reynolds
9400	Mary Brian
3100	Ingmar Bergman
45706	Lauritz Melchior
14290	Kay Linaker
46542	Lorna Dallas
34824	Edith Evanson
23001	Liberace
39501	Rachel Thomas
8320	Gene Sheldon
41389	Peter Fonda<br>
38533	Joe Di Reda
46661	Cheech Marin<br />Tommy Chong<br />
1530	K Callan
31	John Snyder
34138	John McGowan
46398	YÅko Kuri
1371	James Bush
2547	Victor SjÃ¶strÃ¶m
22265	Paul McGuigan
16062	Tito Ortiz
47886	Michael Roof
13509	Darryl Kavann
11422	Bruce Venables
19782	Zhou Xiaowen
41462	Matt Barr
2479	Amy Aquino
36487	Buddie Gordon
33720	Semion Mezhinsky
24183	Elyssa Davalos
38830	Derek Nimmo
2948	Jacques Audiard
7273	MarÃ­a Isabel DÃ­az
46231	Gwen Clifford
39538	JirÃ­ SovÃ¡k
2485	Elisabeth Shue
33126	Claire Benedek
36769	Sam Hardy
26372	Tamzin Merchant
23492	Joy Behar
25283	Fiend
6356	Paulette Goddard
33365	Guillaume Depardieu
25243	Sarah Woodward
21241	William West
15703	Drew Carey
16248	Paula Trueman
24419	Nick Barbaro
1499	Damiano Damiani
29005	Jess Willard
39907	Johnny Fox
10831	Dennis Moore
2364	KÅichi Ueda
830	George Seaton
31026	David Michael Sterling
11992	Clare Kramer
25385	Claude Earl Jones
29445	Andrea Riseborough
39183	The Miamis
29562	Stephen Coleman
3782	Craig Stevens
13307	Paul Cox
46188	Joseph Kosinski
29470	Johnny Gill
8170	Michelle Rodriguez
26839	Ken Lundy
33333	Shin-ichiro Miki
11972	David Tennant
15783	Alan Marshal
23097	Ryan Philippe
36942	Lorene Yarnell
30040	Henry H. Daniels Jr.
22470	Kieran Mulroney
39974	Tim Pope
414	Emory Bass
46590	James R. Black
14071	Matt McColm
45198	Lamont Bentley
33116	Paula Irvine
30518	Royce Clayton
39112	Margery Maude
25792	Tatjana Verdonik
5754	Friedrich KÃ¼hne
2048	Leon Greene
45063	Louise Chevalier
44646	Rosetta Le Noire
33985	Axel Bauer
11134	Sandy Ward
29918	Wirgiliusz Gryn
3818	Carol Speed
11302	Mark Walton
28229	John Novak
22649	Vondie Curtis Hall
18073	Akshaye Khanna
22534	Monte Hale
44874	Brian Bisson
14585	Alan Webb
27930	VÃ¡clav NeckÃ¡r
20284	Albert Hague
23707	Ricky Harris
10185	Cody McMains
7946	JesÃºs GuzmÃ¡n
39248	Will Adamsdale
21292	Cary Middlecoff
9263	Snitz Edwards
48069	Charles Quinlivan
44121	Edy Williams
37349	BooG!e
33450	Wayne Maunder
14528	Tsutomu Shimomoto
3225	Nicole Magny
32644	Roger Assaf
45956	Eric Clapton
29033	Anna Melato
17358	John Guillermin
15420	Albert Zugsmith
27299	Farrelly brothers
9420	Linda Hart
21979	Kuno Becker
10029	Charles Clary
1815541
31325	Barry Melrose
17643	Catherine McCord
40583	The Yellow Hen
46793	Gina Mascetti
3208	Paul Muni
42137	Stacy Title
21235	Lee Prather
8079	Leyna Nguyen
31254	Brennan Bailey
23160	Barry Pearl
45647	Michael Curtiz
15650	Elsa O'Toole
5247	Don Barclay
7018	Susan Mellinger
46981	Don Hahn
10002	Michael Urie
13033	Ariela Nicole
626	Nathan H. Juran
13210	Meadow Sisto
17488	Eros Pagni
7109	Oliver Maltman
765	Amaury Nolasco
15157	Victor Salva
21364	Murray Ball
5967	Common
8937	Joel McCrea
26072	Nick Stewart
44550	Sylvia Mariott
7569	Daniel Wu
6654	Mona Freeman
5671	Michael Stearns
46482	Bill Bocket
23553	Joseph Julian Soria
45899	Bubba Lewis
32832	AndrÃ© Luguet
1155	Alvy Moore
1396	Ron Howard
43042	Lisa Emery
24205	Paddi Edwards
42266	Benjamin H. Kline
37695	Yeon Joo Kim
27507	ZoltÃ¡n Mucsi
47209	Arina Aleinikova
19397	Casimiro Hurtado
17818	Jackie Tohn
44413	Harold Scott
24860	Chris Hardwick
13434	Paul Dzenkiw
39226	Helen Ericson
7338	Henry Levin
235	Shawn Hatosy
47178	Dominic Colon
19445	Silvia Aguilar
36724	Bruce Fischer
28928	Ben Chaplin
27488	Adrienne Pickering
29563	Mark Madison
41418	Doreen Keogh
41169	Dewey Drapeau
43886	Peggy Davis
5361	Josh Peck
46834	Joseph Baroncini
39884	Peter Hastings
37550	Noboru Ando
13825	Joseph McGrath
6872	Lee Phelps
20685	Barbara Kent
38360	Christopher Hunter
14879	Ayesha Dharker
23058	William Kendall
5813	Jenny Slate
8664	Steve Guttenberg
18502	Dan Grimaldi
15547	Edwin Max
29281	Charlotte Witthauer
25718	John Baer
47772	Joshua Goldin
46913	Mici Goty
1401	Anthony Rapp
33851	Chuck Williams
35537	John Blundell
35536	Mick Ford
23733	Mumtaz
12207	Monica Bellucci
31705	Emrys Jones
4808	Ross Harris
38418	Jenny Tomasin
18789	Florence La Badie
28903	Henry Darrow
26109	Bernard White
17558	Nikki Washington
14856	Robin Bartlett
23233	Mark Duplass
40875	Benny Goodman Orchestra
17725	Robert Hutton
31918	Philipp StÃ¶lzl
35657	Marc Alaimo
35350	Marija Leiko
33204	Perry Blackwell
28604	Myra Hess
8034	Timothy Mitchum
38990	Angela Thorne
30358	Will Kemp
35205	Louis Dumar
44201	Alex Wright
35079	Sven Melander
5209	Ruth Gilbert
42906	George Austin
22644	Amber Riley
1362	Stan Laurel
10818	Mel Brooks
28658	Clent Bowers
15233	Natasha Rambova
41249	George Mikell
38901	Jack Shepherd
6664	Charles Gordone
15313	Sid Haig
2453	Broderick Crawford
39245	Gertrud Demenga
31741	Catherine Mary Stewart
6416	Victor French
42444	Hanne Klintoe
47616	David Battley
47242	Stephen Oliver
27458	Louis Lau
24287	Ryan Alosio
10848	Nico Mastorakis
39057	Fletcher Norton
34293	Kerry Bishe
24829	Terry George
5859	Richard Frank
37937	K. Vishwanath
350	Jules de Jongh
19592	Jessica Simpson
19534	Lennart Malmer
27970	Tina Turner
9287	Premnath
684	Kieran O'Brien
2046	Buster Keaton
5610	Matt Damon
22460	Ronald F. Maxwell
47877	Robert Greenwald
13595	Prudence Solomon
46023	Charles Pierce
46479	John Charles Thomas
11546	Grahame Pratt
6441	Vincent Castellanos
38537	Stanley Van Beers
22338	Abe Levitow
32868	Janusz Bylczynski
20371	Jack Kirkwood
2718	Richard Grieco
6409	George Woodbridge
4588	Taylor Hackford
36471	Connie Madigan
35452	Kyme
27932	Jaroslav SatoranskÃ½
14760	Mary Wickes
18034	Karl Hellmer
43214	Chow Gam-Kong
12971	Laurent GrÃ©vill
24793	Alice Lowe
12275	Stephen Carr
40840	Leon Lontoc
17328	Ian Ogilvy
30235	James Young
31854	Thomas J. Wright
18742	Martha Chaves
48104	Lee Norris
38890	Paul Annett
30870	Jean Louisa Kelly
26805	Hasse Ekman
5558	Jane Wyman
11067	John Eldredge
24017	Jeff Haugen
32221	Al Green
37512	Dae-kun Lee
30324	Miyoko Shoji
45179	Bill Phipps
18220	Lew Cody
8591	Denise QuiÃ±ones
29677	David Alpay
10681	Arturo Dominici
26166	Cameron Douglas
32134	Oh Dal-su
475	[[Steven Spielberg]]
33968	Johnathan Devoy
32204	Lou Vernon
20193	RenÃ© LeVant
18334	Spike Lee<br>
43619	Bruce Winston
26012	Aneurin Barnard
41662	Martin Trenaman
18260	Elodie Yung
6858	Dennis Hoey
7737	Glennis Lorimer
39174	Television
3557	Christopher Walken
28501	Paul Whitsun-Jones
244	Kate Mara
34724	Geraldine Hughes
42180	Peta Wilson
21931	Judy Engles
34581	Masami Hata
21258	Norman Wisdom
7144	VernÃ©e Watson-Johnson
40238	Gerry Duggan
31518	Mark McManus
41005	Tina Pica
16686	Jitka CerhovÃ¡
14769	Mike Douglas
10401	Anand Maharaj
46716	Fausto Maria Sciarappa
33397	Heather O'Rourke
25258	Shannon Esra
11740	Stanley Adams
9969	Elizabeth Daily
9271	Joe Bonomo
32732	Nellie McKay
10234	Matthew McGrory
4816	Rip Torn
19074	Raquel Torres
35960	Josiah Hoffman
16010	Ned Vaughn
41075	Eddie Waller
15810	Nancy Butler
28832	Robi Martin
47499	Warwick Ashton
40345	Archibald Batty
40389	[[Shohei Imamura]]
2962	Sumane Dazi
28341	Mademoiselle Maxa
33285	David Tom
792	Megan Franich
2625	Donald Eccles
5359	Kevin Nealon
47613	Diana Sowle
3142	Gary Cole
17223	Jan RubeÅ¡
7444	Naseeruddin Shah
43212	Tsang Choh-Lam
30919	Vanessa Aspillaga
13527	Georgina Moon
37774	Kohji Moritsugu
25656	Jester Hairston
3270	Roy Rowland
32162	DaniÃ¨le Delorme
23757	James Adomian
44011	Gus Rethwisch
38900	Jimmy Edwards
10800	Hugh Wilson
11470	Josh Evans
124	Cliff Curtis
6227	Arthur Hiller
21635	Michelle Brookhurst
29085	Giovanna Mezzogiorno
23923	Andy Kaufman
22332	Floyd McClure<br>Cal Harberts<br />Florence Rasmus
13090	Lionel Murton
10408	Jason Bloom
30820	Garrie Beau
20889	Kinya Kitaoji
26053	Hildy Brooks
2704	Renee Taylor
34681	Renato Terra
21158	Bill Kelley
1464	Vittorio de Sica
727	Leo Bill
32815	Brian Boland
41651	Ben Palmer
42443	Femi Ogunbanjo
42317	Nino Formicola
42379	Walter D. Ehlers
24867	Chad Bannon
14954	Robert Agnew
23790	Cliff Norton
30413	Angela Turner
16291	William Dennis Hunt
32703	Sam Nelson
31888	Abby Elliot
21313	April Russell
2687	John Irvin
4134	Evelyn Finley
8373	R.G. Armstrong
8580	John Salley
8899	Pisek Intrakanchit
6023	Robby Robinson
11555	Marjorie Lord
43732	Deddie Davies
33023	Nanette Pattee-Francini
37660	Gunnar Olsson
12315	William Gould
18905	Glenn Langan
30673	Toshiro Suga
29349	Leif Garrett
26941	Kim Huffman
24558	June Haver
23259	Jade Yorker
3241	Venetta Fields
42267	Rin Tin Tin
26171	Paolo Carlini
4278	Carel Struycken
42613	Peter Saarsgard
36122	Ken Camroux
24949	JosÃ© KlÃ©ber
45990	Linda Castro
22630	Ralf MÃ¶eller
42964	Bruce Wong
35975	Robert Day
17683	Tom Helmore
26104	Rosalie Ward
47020	Alexei Loktev
36321	Hjalmar Selander
34461	Masanari Nihei
21604	David Proval
17375	Archie Savage
41907	Terry Saunders
37019	Victoria Beckham
35053	NoÃ©mie Lenoir
33562	Rupert Friend
3152	Toni Kalem
40105	Ãlex Angulo
47227	JosÃ© MarÃ­a RodrÃ­guez
33138	Rick Otto
37796	Ash Brannon
41468	Penny Downie
42355	Tonto
10439	Richard Marquand
46378	Noriko Anakura<ref>Infobox data from {{cite web
24615	Rex Ludwick
43179	Constance McCashin
17420	Stuart K. Robinson
23286	Bill Cusack
39773	Kerri KenneyasSilver
15457	Arthur Goullet
14091	Walter Salles
17118	Betsy Jones-Moreland
9280	Paul Maxwell
35248	Mitsuko Mito
2098	Michelle Borth
38953	Howard K. Smith
17499	Jermaine 'Huggy' Hopkins
15827	Daria Strokous
45175	Hiroshi Miyauchi
12791	Ted Knight
25077	Emitaro Ichikawa
27858	Ney Santanna
18163	Nizwar Karanj
30543	Vera Plevnik
21154	James B. Clark
22532	Judith Evelyn
48128	Bernadette Colognne
42158	Cedrick Lalara
13778	Natalie Dormer
10537	Marie Wright
35704	Olive Sloane
37617	Fernanda Lima
278	Jon Seda
25438	Otto BrÃ¼ggemann
5195	Harvey Keitel
30227	Vladimir Isayev
26410	Patrick Troughton
16127	Crystal Reed
12267	Eddie Jemison
27419	Gary Lahti
41974	D. Zebrov
7965	Ken Clark
44262	Kyle McLachlan
23611	Charles Maquignon
18480	Jeanie Drynan
37800	William Rufus Shafter
16726	Felipe Dieppa
41171	Larry Martyn
19429	Juana CÃ¡ceres
7557	Alain Libolt
28959	Patrick Playez
15094	Sylvester Stallone<br />
30665	Renu Setna
34114	Nina Alisova
12147	Eleanor Roosevelt
45078	Billy Seay
33878	Michael Lowry
27460	Johnny Cheung
26001	Gary Reineke
18001	Hans Richter
10804	Jenifer Lewis
34078	Bob Stevenson
37482	Douglas Campbell
43688	Janine Gray
33950	Margaret Seddon
44567	Stephen Roberts
19052	Von Coulter
23088	Peter Elliott
13928	Sam Jaeger
8394	Romany Malco
47571	Cynthia Frost
3365	Edwin R. Phillips
21372	Sheila Manahan
3131	Bruno Barreto
31037	John C. Becher
27209	Christopher Malcolm
31387	RaphaÃ«l Coleman
25754	Feodor Chaliapin, Jr.
40775	Charles Belmont
11885	Paul Feig
23882	Lewis Arlt
14776	Jennifer Doyle
1020	Stephen Dillane
18485	Robert Hammer
46440	NathÃ¡n PinzÃ³n
870	Vester Pegg
47285	Matthew Turpin
11521	Owen C. Wilson
10326	Vladek Sheybal
41575	Ray Bickel
1059	Raymond Lovell
16784	Attaporn Teemakorn
9655	Mary Page Keller
24275	Spencer Klein
9796	[[Hamilton Luske]]
47264	Phyllis Yvonne Stickney
15985	Jessie Evans
33495	Claude Montana
19483	Maurice Ronet
43935	Norton S. Parker
11178	Ulrich Thomsen
34580	Robert Tronson
36435	Nicholas Hammond
23192	Sylvia Ashton
39707	Keith Wardlow
30925	Huntley Gordon
15910	Jayce Bartok
35819	Ivan Mikolajchuk
27696	Ãlex de la Iglesia
25022	Patricia Lawrence
7556	Alain Mottet
34014	Adam Coleman Howard
39137	Grant Bardsley
23092	Michael Elphick
44438	Casting Director - Marci Liroff
27431	Jill Clifford
5446	Ice Cube <br>
28875	Chris Furrh
19105	Robert McKenzie
38803	Kamuran Usluer
27493	Rekha
8724	Miles Mander
29367	David Downer
32965	BjÃ¶rn Granath
41063	Enrique Irazoqui
24534	Q-Tip
23410	Max Berto
6336	Sally Hawkins
23698	Akira Ishihama
2622	Sebastian Shaw
16696	Koumba Diakite
26883	Edouard Molinaro
19489	Arantxa Escamilla
14434	Hannelore Elsner
12813	Emmanuelle Chriqui
4294	Remak Ramsay
36232	Nikolai Skorobogatov
19703	Hideko Takamine
40098	Ameneh Passand
10775	Matt Schulze
12017	John Moffatt
27384	Sverre Anker Ousdal
12261	Everett McGill
2805	Kellan Lutz
33958	Anthony Higgins
8886	Bongkoj Khongmalai
44879	Werner Rehm
43715	KÅji Kitao
4774	Chris Conrad
10975	Victor Rivers
2847	Yoshie Nakagawa
4447	Marian Seldes
21253	Steve Moore
15630	Ajay Devgan
35648	Tony Gardner
29708	Doris Weston
22024	Christopher Burgard
3436	Salvador Hernandez
17673	Yury Solomin
36561	Madhur Mittal
20010	Kevin Hagan
4154	Roly Jansen
6346	Matt Clark
6591	George P. Breakston
822	Urmila Bhatt
2686	Francelia Billington
34022	Karen Davitt
20876	Kabir Chowdhury
8388	Helen Badgley
5226	Sterling Holloway
6620	Craig Woods
